id,created_at,text,text_clean,word_count,hashtags,entities.mentions,author_id,name,verified,possibly_sensitive,lang,edit_history_tweet_ids,user_location,user_location_USA_state,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,sentiment_vader_raw,sentiment_vader_label,Speculation,Sensationalism,Conspiracy,Hate_Speech,Satire,clean_text,word_count_clean,date,week,month,day_of_week,hour,days_to_election,election_period,engagement_total,log_engagement,engagement_rate,harmful_label_count,any_harmful,hashtag_tokens,mention_tokens,has_hashtags,has_mentions,has_state,engagement_bucket
1847044149855314408,2024-10-17 22:36:56+00:00,"‘Where You Been, Homie?‘: Black Men Blast Obama for ‘Insulting‘ Them https://t.co/BQoCTKUPG1 via @BreitbartNews 

Enough of community organizing..! Vote Trump 😇",homie black men blast obama insulting community organizing vote trump,21,[],"[{'start': 97, 'end': 111, 'username': 'BreitbartNews', 'id': '457984599'}]",1808356646152032275,BelieverAlways,False,False,en,['1847044149855314408'],Texoma ,,0,0,0,0,0,1,-0.4939,negative,0,1,0,0,0,homie black men blast obama insulting community organizing vote trump,10,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,1,1,[],"['111', '457984599', '97', 'breitbartnews', 'end', 'id', 'start', 'username']",False,True,False,low
1847043976370729166,2024-10-17 22:36:15+00:00,NYT Plagiarism Expert Admits Harris’s ‘Plagiarism Scandal’ Is ‘More Serious’ than He Previously Stated https://t.co/ahmNEBSZD0,nyt plagiarism expert admits harriss plagiarism scandal previously stated,15,[],,832636414923649024,Let's Go Brandon,False,False,en,['1847043976370729166'],"Puerto Rico, USA",,0,0,0,0,0,2,-0.3167,negative,1,1,0,0,0,nyt plagiarism expert admits harriss plagiarism scandal previously stated,9,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847043896875831587,2024-10-17 22:35:56+00:00,"🗳️ In-person early voting for the 2024 general election started today in #NorthCarolina, ending on Nov. 2. Check your county for early voting sites and schedules.👉 https://t.co/mcHrxKEWSy https://t.co/rcMIoYVsp1",inperson early voting 2024 general election started today northcarolina ending nov 2 check county early voting sites schedules,28,['#northcarolina'],,109636342,Jessica Wess,False,False,en,['1847043896875831587'],"Sanford, NC",North Carolina,1,0,1,0,0,27,0.0,neutral,0,0,0,0,0,inperson early voting 2024 general election started today northcarolina ending nov 2 check county early voting sites schedules,18,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,2,1.0986122886681098,0.07407407407407407,0,0,['northcarolina'],[],True,False,True,high
1847043885731926072,2024-10-17 22:35:53+00:00,"@EricLDaugh The DOJ arrests and prosecutes a conservative for posting a meme about an election date in 2020 and he gets jail time, a liberal actually threatens voters in the 2024 election and the DOJ does nothing.",doj arrests prosecutes conservative posting meme election date 2020 gets jail time liberal actually threatens voters 2024 election doj does,37,[],"[{'start': 0, 'end': 11, 'username': 'EricLDaugh', 'id': '763094579491008512'}]",1582508227925016578,David Snell,False,False,en,['1847043885731926072'],"Milwaukie, OR",Oregon,0,0,0,0,0,4,-0.8074,negative,1,1,0,0,0,doj arrests prosecutes conservative posting meme election date 2020 gets jail time liberal actually threatens voters 2024 election doj does,20,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,[],"['0', '11', '763094579491008512', 'end', 'ericldaugh', 'id', 'start', 'username']",False,True,True,low
1847043879385591814,2024-10-17 22:35:51+00:00,"NYT Plagiarism Expert Admits Harris’s ‘Plagiarism Scandal’ Is ‘More Serious’ than He Previously Stated
https://t.co/gkXQTazMgw",nyt plagiarism expert admits harriss plagiarism scandal previously stated,15,[],,1505941951727685636,Nicky the Heathen♠️(alpha male),False,False,en,['1847043879385591814'],Weeki wachee Fla,,0,0,0,0,0,3,-0.3167,negative,1,1,0,0,0,nyt plagiarism expert admits harriss plagiarism scandal previously stated,9,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847043774607757502,2024-10-17 22:35:26+00:00,'Can't make this up': Cardboard cutouts used to mock GOP candidate over 'fake family' pics https://t.co/VsXANbPNK1,make cardboard cutouts used mock gop candidate fake family pics,16,[],,1134897351552851968,mRecouvrer,False,False,en,['1847043774607757502'],Texas,Texas,0,0,0,0,0,4,-0.7096,negative,0,0,0,0,1,make cardboard cutouts used mock gop candidate fake family pics,10,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,1,1,[],[],False,False,True,low
1847043769050296479,2024-10-17 22:35:25+00:00,@Logically_JC Hey Joey if Trump ends up in the sing sing after 2024 Election I guess he did a lot of wrong to the county,_jc hey joey trump ends sing sing 2024 election guess did lot wrong county,25,[],"[{'start': 0, 'end': 13, 'username': 'Logically_JC', 'id': '1271162030393896968'}]",453056872,Ken,False,False,en,['1847043769050296479'],,,0,0,0,0,0,3,-0.4767,negative,1,1,0,0,0,_jc hey joey trump ends sing sing 2024 election guess did lot wrong county,14,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,[],"['0', '1271162030393896968', '13', 'end', 'id', 'logically_jc', 'start', 'username']",False,True,False,low
1847043756677124249,2024-10-17 22:35:22+00:00,"@Experience_2024 Our justice system is so broken (actually, all of government) that it defies belief.

https://t.co/d8B9Altj5k",_2024 justice broken actually government defies belief,16,[],"[{'start': 0, 'end': 16, 'username': 'Experience_2024', 'id': '1646494765901332482'}]",1588222653734723585,Mary Martis,False,False,en,['1847043756677124249'],,,0,0,0,0,0,1,-0.1509,negative,0,0,0,0,0,_2024 justice broken actually government defies belief,7,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],"['0', '16', '1646494765901332482', 'end', 'experience_2024', 'id', 'start', 'username']",False,True,False,low
1847043717372301342,2024-10-17 22:35:13+00:00,"@funder I very proudly voted in person on 9/20/2024 and I casted my ballot for @KamalaHarris and @GovTimWalz.

I very proudly voted for every Democrat at the State and City levels.

Win all must vote this election. This election is no damn joke. 

No damn excuses not to vote this cycle! https://t.co/AvxHyMM1sS",proudly voted person 9202024 casted ballot proudly voted democrat state city levels win vote election election damn joke damn excuses vote cycle,52,[],"[{'start': 0, 'end': 7, 'username': 'funder', 'id': '14247236'}, {'start': 79, 'end': 92, 'username': 'KamalaHarris', 'id': '30354991'}, {'start': 97, 'end': 108, 'username': 'GovTimWalz', 'id': '1064603540956565504'}]",1060352011026214914,buckeyes2018,False,True,en,['1847043717372301342'],,,0,0,0,0,0,1,0.935,positive,0,0,0,0,0,proudly voted person 9202024 casted ballot proudly voted democrat state city levels win vote election election damn joke damn excuses vote cycle,22,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],"['0', '1064603540956565504', '108', '14247236', '30354991', '7', '79', '92', '97', 'end', 'funder', 'govtimwalz', 'id', 'kamalaharris', 'start', 'username']",False,True,False,low
1847043705246830990,2024-10-17 22:35:10+00:00,"@raven_txwarrior Literally, the first thing that came to mind. There will be no 2024 election. Bookmark it.",_txwarrior literally thing came mind 2024 election bookmark,17,[],"[{'start': 0, 'end': 16, 'username': 'raven_txwarrior', 'id': '1453433768425914372'}]",1595283728443797504,The Incredible Frog,False,False,en,['1847043705246830990'],,,0,0,0,0,0,1,-0.296,negative,1,1,1,0,0,_txwarrior literally thing came mind 2024 election bookmark,8,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,3,1,[],"['0', '1453433768425914372', '16', 'end', 'id', 'raven_txwarrior', 'start', 'username']",False,True,False,low
1847043665954218107,2024-10-17 22:35:01+00:00,US election 2024: Four takeaways from Harris's combative first Fox interview https://t.co/VvydNjGhFZ,election 2024 takeaways harriss combative fox interview,12,[],,14591652,Mark Dunk,False,False,en,['1847043665954218107'],"Manvel, TX 77578",Texas,0,0,0,0,0,2,0.0,neutral,0,0,0,0,0,election 2024 takeaways harriss combative fox interview,7,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,True,low
1847043617917219126,2024-10-17 22:34:49+00:00,Tim Walz breaks free from his bubble https://t.co/Y93HRsESWV,tim walz breaks free bubble,8,[],,1692934882916290560,Lee White,False,False,en,['1847043617917219126'],Kansas City,Kansas,0,0,0,0,0,1,0.5106,positive,0,0,0,0,0,tim walz breaks free bubble,5,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,True,low
1847043602100506965,2024-10-17 22:34:45+00:00,"Republicans from Trump to Vance, Blackburn, and @mtgreenee think that votes don’t matter because the Republicans plan to execute “alternate electors” to overthrow 2024 election results. https://t.co/NQozmhxMFA",republicans trump vance blackburn think votes dont matter republicans plan execute alternate electors overthrow 2024 election results,27,[],"[{'start': 48, 'end': 58, 'username': 'mtgreenee', 'id': '826065164504006657'}]",4214321,Mattison,False,False,en,['1847043602100506965'],Everywhere,,1,0,1,0,0,21,-0.0191,neutral,1,1,1,0,0,republicans trump vance blackburn think votes dont matter republicans plan execute alternate electors overthrow 2024 election results,17,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,2,1.0986122886681098,0.09523809523809523,3,1,[],"['48', '58', '826065164504006657', 'end', 'id', 'mtgreenee', 'start', 'username']",False,True,False,high
1847043595762540621,2024-10-17 22:34:44+00:00,"￼

JOIN TED CRUZ FOR HIS BUS TOUR!
Senator Ted Cruz is excited to announce more stops for his 2024 Bus Tour across Texas. The Senator will be crisscrossing the state and will be on the road until Election Day, November 5th. 

Senator Cruz will speak to Texas voters across the… https://t.co/BWZ4SNsYXG",join ted cruz bus tour senator ted cruz excited announce stops 2024 bus tour texas senator crisscrossing state road election day november 5th senator cruz speak texas voters,52,[],,1842683266064629760,JP,False,False,en,['1847043595762540621'],,,0,0,1,0,0,2,0.4033,positive,0,0,0,0,0,join ted cruz bus tour senator ted cruz excited announce stops 2024 bus tour texas senator crisscrossing state road election day november 5th senator cruz speak texas voters,28,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,1,0.6931471805599453,0.5,0,0,[],[],False,False,False,medium
1847043567635587268,2024-10-17 22:34:37+00:00,"JD Vance finally admitted he denies the 2020 election results, aligning fully with Trump's false claim. This raises serious concerns about his potential role as VP in undermining future elections. More details: https://t.co/K8kD97duZB",jd vance finally admitted denies 2020 election results aligning fully trumps false claim raises concerns potential role vp undermining future elections details,33,[],,18495916,Will Smirk for Food 🇺🇦,False,False,en,['1847043567635587268'],"Bellevue, NE",Nebraska,0,0,0,0,0,5,-0.6369,negative,1,1,0,0,0,jd vance finally admitted denies 2020 election results aligning fully trumps false claim raises concerns potential role vp undermining future elections details,22,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,[],[],False,False,True,low
1847043567090315272,2024-10-17 22:34:37+00:00,@alx @elonmusk Wins the most annoying endorser for the 2024 election season.,wins annoying endorser 2024 election season,12,[],"[{'start': 0, 'end': 4, 'username': 'alx', 'id': '534023'}, {'start': 5, 'end': 14, 'username': 'elonmusk', 'id': '44196397'}]",995578013151580160,Fancy’s Last Stand,False,False,en,['1847043567090315272'],Miami ,,0,0,1,0,0,5,0.1796,positive,0,0,0,0,1,wins annoying endorser 2024 election season,6,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,1,0.6931471805599453,0.2,1,1,[],"['0', '14', '4', '44196397', '5', '534023', 'alx', 'elonmusk', 'end', 'id', 'start', 'username']",False,True,False,medium
1847043467572400236,2024-10-17 22:34:13+00:00,"Jonathan Cahn Speaks on Kamala Harris, Donald Trump, and The Election 2024 https://t.co/kTH2Vmwtom via @YouTube",jonathan cahn speaks kamala harris donald trump election 2024,15,[],"[{'start': 103, 'end': 111, 'username': 'YouTube', 'id': '10228272'}]",42221039,Cyndi Carver,False,False,en,['1847043467572400236'],"Ocean Shores, WA",Washington,0,0,0,0,0,5,0.0,neutral,0,0,0,0,0,jonathan cahn speaks kamala harris donald trump election 2024,9,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],"['10228272', '103', '111', 'end', 'id', 'start', 'username', 'youtube']",False,True,True,low
1847043414732452238,2024-10-17 22:34:01+00:00,Battle of the billionaires: Harris deploys Mark Cuban as Elon Musk stumps for Trump https://t.co/hlVMMuc3Rc,battle billionaires harris deploys mark cuban elon musk stumps trump,15,[],,1066062101498740736,Arthur Green,False,False,en,['1847043414732452238'],,,0,0,0,0,0,6,-0.3818,negative,0,0,0,0,0,battle billionaires harris deploys mark cuban elon musk stumps trump,10,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847043359984013334,2024-10-17 22:33:48+00:00,"The B.C. election is just days away and Global News is preparing to bring you all the results as they roll in. Join us online, or on your television or radio starting at 7 p.m. Saturday, Oct. 19.

READ MORE: https://t.co/p80NKhNsep
https://t.co/p80NKhNsep

#bcelxn #bcpoli",bc election just days away global news preparing bring results roll join online television radio starting 7 pm saturday oct 19 read bcelxn bcpoli,44,"['#bcelxn', '#bcpoli']",,19240249,CKNW,True,False,en,['1847043359984013334'],"Vancouver, BC",,1,1,2,0,0,737,0.296,positive,0,0,0,0,0,bc election just days away global news preparing bring results roll join online television radio starting 7 pm saturday oct 19 read bcelxn bcpoli,24,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,4,1.6094379124341003,0.005427408412483039,0,0,"['bcelxn', 'bcpoli']",[],True,False,False,high
1847043353139187789,2024-10-17 22:33:46+00:00,@saularm653 I love that Eric is all for polling that off by up to 5% being given to whoever is ahead in current polling. They don’t want this map. Look at that “likely” Missouri. Check out this 2024 election forecast via @270toWin https://t.co/Gur0S1DHhW #2024election,love eric polling 5 given ahead current polling dont want map look likely missouri check 2024 election forecast 2024election,44,['#2024election'],"[{'start': 0, 'end': 11, 'username': 'saularm653', 'id': '823598268688932864'}, {'start': 221, 'end': 230, 'username': '270toWin', 'id': '36732143'}]",14293836,MJ Ireland,False,False,en,['1847043353139187789'],Sector ZZ9 Plural Z Alpha,,0,0,0,0,0,3,0.6096,positive,1,1,0,0,0,love eric polling 5 given ahead current polling dont want map look likely missouri check 2024 election forecast 2024election,19,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,['2024election'],"['0', '11', '221', '230', '270towin', '36732143', '823598268688932864', 'end', 'id', 'saularm653', 'start', 'username']",True,True,False,low
1847043348437074363,2024-10-17 22:33:45+00:00,Tim Walz breaks free from his bubble https://t.co/3LfwqeLK0W via @nbcnews,tim walz breaks free bubble,10,[],"[{'start': 65, 'end': 73, 'username': 'NBCNews', 'id': '14173315'}]",2279225400,𝓒𝓒 🇺🇲 🇲🇫 🇬🇧,False,False,en,['1847043348437074363'],NYC,New York,0,0,0,0,0,7,0.5106,positive,0,0,0,0,0,tim walz breaks free bubble,5,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],"['14173315', '65', '73', 'end', 'id', 'nbcnews', 'start', 'username']",False,True,True,low
1847043341785223268,2024-10-17 22:33:43+00:00,"@SherriEmmert @realTrumpNewsX Turned out to be a fake story,
accompanied by a fake video,
produced by a Putin disinformation campaign

It was promoted as a news story by KBSF-TV.
KBSF-TV does not exist

Just because you don't like a candidate,
don't believe everything negative you read
https://t.co/5vlXgitY2j",turned fake story accompanied fake video produced putin disinformation campaign promoted news story kbsftv kbsftv does exist just dont like candidate dont believe negative read,47,[],"[{'start': 0, 'end': 13, 'username': 'SherriEmmert', 'id': '894721263473639424'}, {'start': 14, 'end': 29, 'username': 'realTrumpNewsX', 'id': '1810341133911994368'}]",1516104608,Burr Deming - @BurrLand01@mastodon.world,False,False,en,['1847043341785223268'],"St. Louis, MO",Missouri,0,0,0,1,0,4,-0.3637,negative,0,0,1,0,0,turned fake story accompanied fake video produced putin disinformation campaign promoted news story kbsftv kbsftv does exist just dont like candidate dont believe negative read,25,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,1,0.6931471805599453,0.25,1,1,[],"['0', '13', '14', '1810341133911994368', '29', '894721263473639424', 'end', 'id', 'realtrumpnewsx', 'sherriemmert', 'start', 'username']",False,True,True,medium
1847043341180891165,2024-10-17 22:33:43+00:00,Worth your time to read  https://t.co/U8xDpcr9am,worth time read,6,[],,1586040978418327553,Citizen Rick,False,False,en,['1847043341180891165'],,,0,0,0,0,0,0,0.2263,positive,0,0,0,0,0,worth time read,3,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,,0,0,[],[],False,False,False,low
1847043336651391482,2024-10-17 22:33:42+00:00,Foreign interference in our elections: https://t.co/BKw8nLScHo,foreign interference elections,6,[],,2883844916,vicor mcu,False,False,en,['1847043336651391482'],,,0,0,0,0,0,6,0.0,neutral,1,1,1,0,0,foreign interference elections,3,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,3,1,[],[],False,False,False,low
1847043302693978575,2024-10-17 22:33:34+00:00,Kamala tanked also on predictit today https://t.co/7WpGcM1cjq,kamala tanked predictit today,7,[],,319833876,J.D.,False,False,en,['1847043302693978575'],,,0,0,0,0,0,0,0.0,neutral,0,0,0,0,0,kamala tanked predictit today,4,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,,0,0,[],[],False,False,False,low
1847043293684666434,2024-10-17 22:33:32+00:00,"The most extreme element of Trump’s Latin America policy was revealed by his former NSA John Bolton, who noted in his 2020 memoir, “Trump insisted he wanted military options for Venezuela and then keep it because ‘it’s really part of the United States.’” https://t.co/uLItVdsUyl",extreme element trumps latin america policy revealed nsa john bolton noted 2020 memoir trump insisted wanted military options venezuela really united states,44,[],,18048681,Oliver Stuenkel 🇧🇷,False,False,en,['1847043293684666434'],Cambridge (MA),Massachusetts,2,0,7,0,0,628,0.4215,positive,0,0,0,0,0,extreme element trumps latin america policy revealed nsa john bolton noted 2020 memoir trump insisted wanted military options venezuela really united states,22,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,9,2.302585092994046,0.014331210191082803,0,0,[],[],False,False,True,high
1847043256439525526,2024-10-17 22:33:23+00:00,Harris Losing the Edge? Polling Guru Hands Kamala Devastating Update as Election Gets Even Closer https://t.co/WQJx0psMjO #gatewaypundit via @gatewaypundit She is imploding,harris losing edge polling guru hands kamala devastating update election gets closer gatewaypundit imploding,22,['#gatewaypundit'],"[{'start': 141, 'end': 155, 'username': 'gatewaypundit', 'id': '19211550'}]",64438719,Allan M Paull,False,False,en,['1847043256439525526'],Tampa Fl area,,0,0,0,0,0,1,-0.7845,negative,1,1,0,0,0,harris losing edge polling guru hands kamala devastating update election gets closer gatewaypundit imploding,14,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,2,1,['gatewaypundit'],"['141', '155', '19211550', 'end', 'gatewaypundit', 'id', 'start', 'username']",True,True,False,low
1847043242954494353,2024-10-17 22:33:20+00:00,Battle of the billionaires: Harris deploys Mark Cuban as Elon Musk stumps for Trump https://t.co/bd8ZsQge4T via @nbcnews,battle billionaires harris deploys mark cuban elon musk stumps trump,17,[],"[{'start': 112, 'end': 120, 'username': 'NBCNews', 'id': '14173315'}]",21212683,Debbie Kerchee,False,False,en,['1847043242954494353'],"Indian Country, Oklahoma",Oklahoma,0,0,1,0,0,12,-0.3818,negative,0,0,0,0,0,battle billionaires harris deploys mark cuban elon musk stumps trump,10,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,1,0.6931471805599453,0.08333333333333333,0,0,[],"['112', '120', '14173315', 'end', 'id', 'nbcnews', 'start', 'username']",False,True,True,medium
1847043200843694294,2024-10-17 22:33:10+00:00,Georgia voters flock to polls in record numbers https://t.co/X9IprOf1NK,georgia voters flock polls record numbers,9,[],,242936818,"🐀🔥💧John Lewis from the river to the sea, weird.",False,False,en,['1847043200843694294'],Brisbane,,0,0,0,0,0,6,0.0,neutral,0,0,0,0,0,georgia voters flock polls record numbers,6,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,22,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847050733201641856,2024-10-17 23:03:05+00:00,"Fulton Judge Strikes Down Seven New Election Rules, Including Hand-Counting of Ballots After Polls Close and Mandatory Video Surveillance of Drop Boxes, Claiming It is “Illegal, Unconstitutional and Void' https://t.co/E4oxiGAvjB #gatewaypundit via @gatewaypundit",fulton judge strikes seven new election rules including handcounting ballots polls close mandatory video surveillance drop boxes claiming illegal unconstitutional void gatewaypundit,33,['#gatewaypundit'],"[{'start': 248, 'end': 262, 'username': 'gatewaypundit', 'id': '19211550'}]",182362719,Michael Coker,False,False,en,['1847050733201641856'],"South Carolina, USA",South Carolina,0,0,0,0,0,0,-0.7845,negative,0,0,0,0,0,fulton judge strikes seven new election rules including handcounting ballots polls close mandatory video surveillance drop boxes claiming illegal unconstitutional void gatewaypundit,22,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,,0,0,['gatewaypundit'],"['19211550', '248', '262', 'end', 'gatewaypundit', 'id', 'start', 'username']",True,True,True,low
1847050725500559755,2024-10-17 23:03:04+00:00,"@JDVance The Harris and Co. goal is the Decimation Of America.  Americans need to really think this through.  If 14,000 tax payer dependent illegals a day for 46 months (to date) that is a minimum of 20 million non-citizens.  Land of Mercy!
https://t.co/lAU28YhR6G",harris goal decimation america americans need really think 14000 tax payer dependent illegals day 46 months date minimum 20 million noncitizens land mercy,43,[],"[{'start': 0, 'end': 8, 'username': 'JDVance', 'id': '1542228578'}]",1735093889793429504,Dare to Think,False,False,en,['1847050725500559755'],,,0,0,0,0,0,0,0.3612,positive,1,1,0,0,0,harris goal decimation america americans need really think 14000 tax payer dependent illegals day 46 months date minimum 20 million noncitizens land mercy,23,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,,2,1,[],"['0', '1542228578', '8', 'end', 'id', 'jdvance', 'start', 'username']",False,True,False,low
1847050717728588023,2024-10-17 23:03:02+00:00,U.S. Rep. Emilia Sykes shares vision for a 2nd term as election battle reaches final weeks https://t.co/9m1eTuIPWU,rep emilia sykes shares vision 2nd term election battle reaches final weeks,17,[],,17869846,Record-Courier,False,False,en,['1847050717728588023'],"Portage County, Ohio",Ohio,0,0,0,0,0,1,0.2023,positive,0,0,0,0,0,rep emilia sykes shares vision 2nd term election battle reaches final weeks,12,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,True,low
1847050684035903607,2024-10-17 23:02:54+00:00,"Gold hits record highs on US election uncertainty, more policy easing https://t.co/xgHhS4qotd",gold hits record highs election uncertainty policy easing,12,[],,1814482667796418560,TLX Business,False,False,en,['1847050684035903607'],,,0,0,0,0,0,1,-0.0314,neutral,0,0,0,0,0,gold hits record highs election uncertainty policy easing,8,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847050662158250259,2024-10-17 23:02:49+00:00,Ohio's top election official OKs hearing on Akron congresswoman's voter eligibility https://t.co/D3bSMoIwK5,ohios election official oks hearing akron congresswomans voter eligibility,12,[],,13751382,Ideastream News,False,False,en,['1847050662158250259'],"Cleveland, OH",Ohio,0,0,0,0,0,4,0.2023,positive,0,0,0,0,0,ohios election official oks hearing akron congresswomans voter eligibility,9,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,True,low
1847050653291405398,2024-10-17 23:02:46+00:00,British Labour Party sending staff to campaign for Harris in US swing states https://t.co/oHzJdR8EPK,british labour party sending staff campaign harris swing states,14,[],,517868226,Michael Szell,False,False,en,['1847050653291405398'],Atlanta,,0,0,0,0,0,0,0.4019,positive,0,1,0,0,0,british labour party sending staff campaign harris swing states,9,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,,1,1,[],[],False,False,False,low
1847050646542766229,2024-10-17 23:02:45+00:00,"🔥Harris Losing! Polling Guru Hands Kamala Devastating News as Election Gets Even Closer

 https://t.co/XZDWQyZNaT",harris losing polling guru hands kamala devastating news election gets closer,14,[],,1729929133889634304,Tiffany Hudson,False,False,en,['1847050646542766229'],,,0,0,0,0,0,1,-0.7845,negative,0,0,0,0,0,harris losing polling guru hands kamala devastating news election gets closer,11,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847050632072495229,2024-10-17 23:02:41+00:00,"2024 presidential election: Live updates from Donald Trump and Kamala Harris campaigns, polls https://t.co/jY31ezWxVT",2024 presidential election live updates donald trump kamala harris campaigns polls,14,[],,1509963259096481796,Dee Murphy,False,False,en,['1847050632072495229'],,,0,0,0,0,0,5,0.0,neutral,0,0,0,0,0,2024 presidential election live updates donald trump kamala harris campaigns polls,11,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847050593732313479,2024-10-17 23:02:32+00:00,"not just no but HELL NO.   keir starmer has no more right to say what goes on in US government than king george did.

i need someone, anyone to tell me how bringing in labour party staffers is not some sort of campaign finance violation.
https://t.co/DHAiDo9qXm",just hell keir starmer right say goes government king george did need tell bringing labour party staffers sort campaign finance violation,46,[],,377701827,Daniel Carver,False,False,en,['1847050593732313479'],,,0,0,0,0,0,1,0.0232,neutral,1,1,0,0,0,just hell keir starmer right say goes government king george did need tell bringing labour party staffers sort campaign finance violation,21,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847050549545636294,2024-10-17 23:02:22+00:00,"How Trump allies stoked election chaos in Detroit in 2020 — and what they're planning in 2024 

https://t.co/BbGcLca4NT via @nbcnews",trump allies stoked election chaos detroit 2020 theyre planning 2024,20,[],"[{'start': 124, 'end': 132, 'username': 'NBCNews', 'id': '14173315'}]",1165024871627350016,moonbreeze,False,False,en,['1847050549545636294'],,,0,0,0,0,0,1,-0.5719,negative,0,0,0,0,0,trump allies stoked election chaos detroit 2020 theyre planning 2024,10,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,0,0,[],"['124', '132', '14173315', 'end', 'id', 'nbcnews', 'start', 'username']",False,True,False,low
1847050546878075207,2024-10-17 23:02:21+00:00,"Oh.. that's how much it costs to buy a US presidency

https://t.co/yEUH56Xt3F",oh thats costs buy presidency,12,[],,2296810986,Ukraine: SISU/Russia: Hovna,False,False,en,['1847050546878075207'],,,0,0,0,0,0,1,0.0,neutral,0,1,0,0,0,oh thats costs buy presidency,5,2024-10-17,2024-10-14 00:00:00+00:00,2024-10,Thursday,23,-19,pre_election,0,0.0,0.0,1,1,[],[],False,False,False,low
